시도,구군,시설명,소재지,시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수 소독방법,수계,지류,세부단위 구역,지역구분,명칭,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,운영주체,위탁업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),중심처리시설,직원총수(명),안전사고건수
대구광역시,달성군,하빈 현내,달성군 하빈면 현내리 769-3번지 ,170,0,0,170,146,0,0,146,146,0,0,146,132.9,2.7,44,6.3,73.1,0.8,31.699,16.211,3.773,1.547,8041,44,98,19,HANT,,0,0,0,0,2008-12-20,2008-12-20,2851,염소 자외선 오존 기타,낙동강,낙동강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,10.9,47435,0,0.408,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,하빈 현내,3,0
대구광역시,달성군,다사 이천,달성군 다사읍 이천리 산22번지 ,100,0,0,100,36.1,0,0,36.1,36.1,0,0,36.1,83.1,3.8,35.1,8.8,59.6,6.1,26.709,22.579,3.533,1.366,7190,67,95.4,2.9,BSTS-II,,0,0,0,0,2005-01-07,2005-01-07,402,염소 자외선 오존 기타,낙동강,금호강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,4.4,19148,0,0.666,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,다사 이천,3,0
대구광역시,달성군,옥포 기세,달성군 옥포면 기세리 434번지 외 3필지 ,90,0,0,90,24.1,0,0,24.1,24.1,0,0,24.1,101.1,2.5,44.4,5.5,83.2,1.7,24.661,17.764,2.61,1.627,3960,49,97.5,2.4,SMACO,,0,0,0,0,2006-06-29,2006-06-29,1200,염소 자외선 오존 기타,낙동강,기세곡천,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,7.4,32357,0,1.687,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,옥포 기세,3,0
대구광역시,달성군,다사 달천,달성군 다사읍 달천리 359-1번지 ,80,0,0,80,33.7,0,0,33.7,33.7,0,0,33.7,78.1,3.8,37.8,8.8,37.2,4.3,26.171,17.524,3.098,1.43,5928,68,95.1,2.5,BSTS-II,,0,0,0,0,2005-01-07,2005-01-07,312,염소 자외선 오존 기타,낙동강,금호강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,3.4,14917,0,0.556,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,다사 달천,3,0
대구광역시,달성군,다사 박곡,달성군 다사읍 박곡리 417번지 ,75,0,0,75,47.2,0,0,47.2,47.2,0,0,47.2,187.9,7.8,57,11.6,85.9,7.8,30.449,18.115,3.604,1.771,8144,90,95.8,8.5,BSTS-II,,0,0,0,0,2005-01-07,2005-01-07,301,염소 자외선 오존 기타,낙동강,금호강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,13.2,57840,0,1.538,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,다사 박곡,3,0
대구광역시,달성군,구지 오설,달성군 구지면 오설리 457-1번지 ,55,0,0,55,14.7,0,0,14.7,14.7,0,0,14.7,42.4,3.6,24.7,5,34.9,1.3,18.573,10.991,2.42,1.28,748,45,91.5,0.6,HANT,,0,0,0,0,2005-02-27,2005-02-27,497,염소 자외선 오존 기타,낙동강,낙동강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,3,13271,0,1.13,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,구지 오설,3,0
대구광역시,달성군,현풍 자모,달성군 현풍면 자모리 676-2번지 ,55,0,0,55,27.2,0,0,27.2,27.2,0,0,27.2,35.6,4.2,29.9,5.3,28.5,2.2,21.55,11.11,2.417,1.263,945,64,88.2,0.9,CBT,,0,0,0,0,2004-12-22,2004-12-22,497,염소 자외선 오존 기타,낙동강,낙동강,금호강,500톤 미만 50톤 이상,낙동고령,Ⅱ,0,3.9,17168,0,0.793,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,현풍 자모,3,0
대구광역시,달성군,하빈 묘리,달성군 하빈면 묘리 731-1번지 ,40,0,0,40,17.1,0,0,17.1,17.1,0,0,17.1,80.8,5.3,39.2,7.3,68.6,2,29.004,17.381,3.423,1.909,7598,60,93.4,1.3,현수미생물접촉포기,,0,0,0,0,2004-12-22,2004-12-22,497,염소 자외선 오존 기타,낙동강,하빈천,금호강,50톤 미만,낙동고령,Ⅱ,0,1.6,6833,0,0.502,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,하빈 묘리,3,0
대구광역시,달성군,하빈 상당,달성군 하빈면 기곡리 294번지 ,35,0,0,35,17.1,0,0,17.1,17.1,0,0,17.1,83.7,5.4,46.3,7.9,72.9,2.3,29.759,13.974,3.6,2.195,7994,61,93.5,1.3,현수미생물접촉포기,,0,0,0,0,2002-04-16,2002-04-16,340,염소 자외선 오존 기타,낙동강,하빈천,금호강,50톤 미만,낙동고령,Ⅱ,0,2.9,12538,0,1.006,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,하빈 상당,3,0
대구광역시,달성군,구지 도동,달성군 구지면 도동리 507-1번지 ,30,0,0,30,0,0,0,0,0,0,0,0,78.9,5.5,39.5,8.2,60,4.2,30.721,16.701,2.893,2.381,7619,69,93,0,2A2O,,0,0,0,0,2005-12-16,2005-12-16,336,염소 자외선 오존 기타,낙동강,낙동강,금호강,50톤 미만,낙동고령,Ⅱ,0,2.1,9034,0,0,민간(대행),(주)대일환경기술,205,2020-05-01,2025-12-31,구지 도동,3,0
인천광역시,중구,남항,인천광역시 중구 서해대로 94번길 93 ,125000,0,0,125000,88592.5,0,0,88592.5,88829,0,0,88829,109.3,5.5,65.8,7.3,143.1,4.5,26.243,9.432,2.611,0.699,72177,565,95,9199,Bio-SAC,폐타이어를 이용한유동상생물막법영양염류제거기술,0,0,0,0,2008-08-22,2008-08-22,221590,,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,1,1229.1,5313204,12.4,0.075,공기업,인천환경공단,4964,2018-11-01,2023-10-31,,24,0
인천광역시,중구,송산,인천광역시 중구 중산동 1969 ,30000,0,0,30000,10926.8,0,0,10926.8,10176.3,0,0,10176.3,188.1,1.9,105.2,6.3,182.1,0.7,60.361,7.536,4.97,0.424,329495,36,99,2034.8,KSMBR,,0,0,0,0,2013-12-31,2015-09-23,69298,염소 자외선 오존 기타,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,1532.5,6691932,0,0.825,공기업,인천환경공단,343,2018-11-01,2023-10-31,,9,0
인천광역시,중구,영종지소(영종수질복원센터),인천시 중구 영종해안남로 797 인천환경공단 운북사업소 영종지소,24000,0,0,24000,6154.9,0,0,6154.9,4781.7,0,0,4781.7,166.2,0.7,91.2,5.5,140.7,0.2,41.309,6.06,3.582,0.538,199347,5,99.6,1018.9,HANT,오·폐수처리용 고효율 분리막유니트장치(특허 제0552712호),0,0,0,0,2014-06-30,2014-08-04,70500,염소 자외선 오존 기타,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,8,689.6,2770383,55.2,0.727,공기업,인천환경공단,823,2018-11-01,2023-10-31,,8,0
인천광역시,중구,운북,인천광역시 중구 운북동 933-7 ,23000,0,0,23000,6572.7,0,0,6572.7,6272.2,0,0,6272.2,249.9,0.7,129.5,5.9,281.4,0.6,59.399,7.086,5.392,0.707,271700,113,99.7,1637.6,"A2O,DFⓢ-MBR","DFⓢ-MBR(인증220호, 검증104호)",0,0,0,0,2000-06-30,2000-08-15,53222,자외선 ,한강,,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,8.2,960.5,3852317,78.3,0.771,공기업,인천환경공단,2782,2018-11-01,2023-10-31,,17,0
인천광역시,연수구,승기, 인천광역시 연수구 능허대로 484 ,275000,0,0,275000,233910.2,0,0,233910.2,203804.9,0,0,203804.9,131.8,13.3,111.7,13.2,136.5,6.8,38.721,12.263,3.588,0.5,198760,2092,89.9,27715.6,MLE,,0,0,0,0,1994-12-31,1995-01-01,119000,염소 ,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,6034.8,26352622.3,0,0.162,공기업,인천환경공단,16624.2,2007-02-12,2023-10-31,,35,0
인천광역시,연수구,송도 제2,인천광역시 연수구 송도국제대로 372번길 6 372번길 6  ,42500,0,0,42500,10073.8,0,0,10073.8,9703.1,0,0,9703.1,202.4,1,94.2,5.7,192.5,0.4,32.932,8.506,3.544,0.637,594120,31,99.5,2028.7,MBR,,0,0,0,0,2014-04-20,2014-06-05,99897,,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,3.8,1327.9,5577944,50.6,0.722,공기업,인천환경공단,2725,2018-11-01,2023-10-31,,9,0
인천광역시,연수구,송도 제1,인천광역시 연수구 송도동 13-8 ,30000,0,0,30000,27341.1,0,0,27341.1,26609.3,0,0,26609.3,201.7,3.5,94.2,12.4,231.9,4.4,45.32,11.807,4.828,0.936,1496066,161,98.3,5420.9,Biostyr,,0,0,0,0,2005-04-03,2005-04-04,50247,자외선 ,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,1.6,1432.6,6153852,23.4,0.29,민간(대행),삼성베올리아인천환경(주),5282,2005-04-04,2025-04-04,,12,0
인천광역시,남동구,만수,인천광역시 남동구 서창남순환로 160번길78 ,70000,0,0,70000,72153.4,0,0,72153.4,72153.5,0,0,72153.5,161.4,3.1,85.9,8.9,157.8,3.7,42.648,7.421,3.901,0.175,207352,290,98.1,11424.3,Azenit-P,,0,0,0,0,2005-04-03,2005-04-04,80746,자외선 ,한강,장수천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,1816.8,7933536,0,0.138,민간(대행),삼성베올리아인천환경(주),26087,2005-04-04,2025-04-03,,15,0
인천광역시,서구,가좌,인천광역시 서구 중봉대로 211   ,350000,0,0,350000,260185.6,0,0,260185.6,241030.7,0,0,241030.7,178.4,10.1,116.6,15.7,145.3,8,66.737,29.643,4.814,1.52,79385,2210,94.3,43771.3,"표준활성슬러지법,BNR,MLE",,2287.1,0,0,0,1991-12-31,1992-02-01,207287,염소 ,한강,,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,2.2,5825.7,24889621,126,0.13,공기업,인천환경공단,14932,2018-11-01,2023-10-31,,69,0
인천광역시,서구,공촌,인천광역시 서구 경서동 517-5 ,65000,0,0,65000,51465.3,0,0,51465.3,46429.3,0,0,46429.3,193.9,4.2,101,8.6,190.4,1.8,40.588,7.302,3.888,0.489,383128,113,97.8,9759.6,"표준활성슬러지법,KSMBR",,0,0,0,0,1999-06-30,1999-07-15,217503,자외선 ,한강,공촌천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,1,4074.8,17612066,41.6,0.476,공기업,인천환경공단,9640,2007-07-15,2023-10-31,,23,0
인천광역시,서구,검단 증설,인천광역시 서구 오류동 1540-1 ,46000,0,0,46000,9387.1,0,0,9387.1,7824.8,0,0,7824.8,237,1.5,129.5,8.3,219.8,1,64.67,9.897,5.826,0.523,232927,1,99.4,2211.4,HDF,,0,0,0,0,2020-07-24,2020-09-07,118086,염소 자외선 오존 기타,한강,검단천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,409.9,1789740,0,0.767,민간(대행),"브니엘네이처(주),에코이앤오(주)",690,2020-08-17,2025-08-16,,15,0
인천광역시,서구,검단,인천광역시 서구 오류동 1540-1 ,40000,0,0,40000,36881.8,0,0,36881.8,36428.8,0,0,36428.8,242.4,4.9,131.1,12.9,226,5.9,65.418,9.036,6.713,0.348,231175,82,98,8761.3,Biostyr,,0,0,0,0,2008-02-18,2008-02-19,94797,자외선 ,한강,안암동 유수지,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,2131.3,9307080,0,0.321,민간(대행),(주)건양기술공사건축사무소,5427,2008-02-27,2028-02-27,,18,0
인천광역시,강화군,강화,인천광역시 강화군 고식이길 177   ,9000,0,9000,0,7410.8,0,0,7410.8,6838.8,0,0,6838.8,241.6,2.5,119,7.9,197.8,2.3,38.837,4.356,4.22,0.37,199756,148,99,1772.5,산화구,,16,0,0,0,2003-04-30,2003-03-29,28567,자외선 ,한강,동락천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,25.1,125.7,411251,31.5,0.075,공기업,인천환경공단,2407,2018-11-01,2023-10-31,,13,0
인천광역시,강화군,온수,인천시 강화군 길상면 해안동로 239-81 ,700,0,0,700,534,0,0,534,537.8,0,0,537.8,180.8,3.5,133.5,11.9,184.1,3.2,50.3,7.566,4.861,0.41,30029,108,98.1,94.7,선회와류식 SBR,,0,0,0,0,2019-11-08,2019-11-29,0,염소 자외선 오존 기타,한강,온수천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,71.4,311629,0,0.727,민간(대행),브니엘네이처(주),710,2019-10-17,2022-12-31,,5,0
인천광역시,강화군,동막,인천시 강화군 화도면 해안남로1502번길 19 ,240,0,0,240,112.3,0,0,112.3,105,0,0,105,177.4,6.9,106.8,15.2,199.1,6.1,39.001,11.983,3.929,0.517,28121,58,96.1,19.1,선회와류식 SBR,,0,0,0,0,2019-11-08,2019-11-29,0,염소 자외선 오존 기타,한강,삼흥천,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,14.3,62232,0,0.746,민간(대행),브니엘네이처(주),0,2019-10-17,2022-12-31,,0,0
인천광역시,강화군,교동,인천광역시 강화군 교동면 교동서로 9-48 ,120,0,0,120,146.3,0,0,146.3,140.3,0,0,140.3,240,7.7,123.4,18.9,254.2,6.7,45.935,16.09,4.885,0.693,29903,68,96.8,34,선회와류식 SBR,,0,0,0,0,2019-11-08,2019-11-29,0,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,16.9,73861,0,0.661,민간(대행),브니엘네이처(주),0,2019-10-17,2022-12-31,,0,0
인천광역시,옹진군,진두,인천광역시 옹진군 영흥면 내리 1866번지 ,2000,0,0,2000,937.5,0,0,937.5,790.8,0,0,790.8,164.4,2.5,93.5,6.5,151.4,2.9,46.113,4.108,4.337,0.409,441527,27,98.5,151.8,ACS,,0,0,0,0,2018-07-23,2018-12-01,18828,염소 자외선 오존 기타,한강,,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,1.3,261.2,1126034,3.3,1.787,공기업,인천환경공단,705.7,2018-11-01,2023-10-31,,6,0
인천광역시,옹진군,가을,인천광역시 옹진군 백령면 백령로 921-115 ,750,0,0,750,649.6,0,0,649.6,604.8,0,0,604.8,119.1,5.3,87.7,7.1,138.6,2.1,39.04,8.228,3.897,0.948,296842,218,95.5,73.9,ACS,,0,0,0,0,2014-05-29,2015-06-30,21770,염소 자외선 오존 기타,한강,한강,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,0,83.9,366346,0,0.76,민간(대행),브니엘네이처(주),404.5,2018-07-03,2021-07-02,,6,0
인천광역시,옹진군,진촌,인천광역시 옹진군 백령면 진촌리 310-1 ,560,0,0,560,406.9,0,0,406.9,373.4,0,0,373.4,88,4.5,75.7,6.3,123.4,1.8,30.382,9.762,2.894,1.007,130507,217,94.9,34,CNR,,0,0,0,0,2008-12-16,2009-04-07,4999,자외선 ,한강,한틀천,한강본류,500톤 이상(Ⅳ지역),한강서해,Ⅱ,19.7,57,200137,11.2,0.673,민간(대행),브니엘네이처(주),302.1,2018-07-03,2021-07-02,,2,0
인천광역시,옹진군,대연평,인천광역시 옹진군 연평면   연평리 325-160,300,0,0,300,189.4,0,0,189.4,189.4,0,0,189.4,164.3,4.6,82.6,6.3,165.6,4.8,58.242,9.203,5.788,0.905,6898,47,97.2,30.2,BCS,,0,0,0,0,2009-12-12,2009-12-12,690,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,4.5,19641,0,0.13,민간(대행),브니엘네이처(주),161.8,2018-07-03,2021-07-02,,3,0
인천광역시,옹진군,서포1,인천광역시 옹진군 덕적면 서포리    569-20,300,0,0,300,160.7,0,0,160.7,160.7,0,0,160.7,166.7,4.6,83.6,6.3,167.6,4.8,60.189,9.11,5.936,0.883,6866,42,97.2,26,BCS,,0,0,0,0,2005-06-28,2005-06-28,710,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,5.9,25957,0,0.203,민간(대행),브니엘네이처(주),161.8,2018-07-03,2021-07-02,,5,0
인천광역시,옹진군,선진1,인천광역시 옹진군 대청면 대청2리    352,130,0,0,130,101.6,0,0,101.6,101.6,0,0,101.6,161.3,4.4,80.9,6.1,161.5,4.6,58.361,8.953,5.757,0.893,6140,38,97.3,15.9,CNR,,0,0,0,0,2007-12-10,2008-01-29,818,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,3.9,16941,0,0.209,민간(대행),브니엘네이처(주),70.1,2018-07-03,2021-07-02,,0,0
인천광역시,옹진군,자월1,인천광역시 옹진군 자월면 자월리    1089-7,130,0,0,130,102.5,0,0,102.5,102.5,0,0,102.5,165.2,4.4,83,6.2,163.9,4.7,58.255,9.258,5.883,0.882,6631,44,97.3,16.5,SNR,,0,0,0,0,2010-01-19,2010-02-02,1797,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,2,8914,0,0.109,민간(대행),브니엘네이처(주),70.1,2018-07-03,2021-07-02,,0,0
인천광역시,옹진군,장봉3,"장봉리 909,909-1 ",110,0,0,110,86.7,0,0,86.7,86.7,0,0,86.7,167.4,4.5,83.6,6.1,167.9,4.5,58.766,8.937,6.009,0.917,6563,41,97.3,14.1,SNR,,0,0,0,0,2010-02-20,2010-08-19,1439,염소 자외선 오존 기타,한강,,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0.7,2841,0,0.041,민간(대행),브니엘네이처(주),59.3,2018-07-03,2021-07-02,,0,0
인천광역시,옹진군,소청,인천광역시 옹진군 대청면 소청리    264,80,0,0,80,65.9,0,0,65.9,65.9,0,0,65.9,158.9,4.4,78.9,6.1,158.6,4.5,57.954,8.995,5.683,0.877,6296,40,97.2,10.2,CF-SBR,,0,0,0,0,2011-02-22,2011-06-03,800,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,0,61,0,0.001,민간(대행),브니엘네이처(주),43.2,2018-07-03,2021-07-02,,0,0
인천광역시,옹진군,사탄1,대청리 산 280 ,50,0,0,50,35,0,0,35,35,0,0,35,163.4,4.6,81.7,6,162.6,4.6,58.698,9.265,5.869,0.871,6311,37,97.2,5.6,CNR,,0,0,0,0,2004-12-08,2004-12-08,530,염소 자외선 오존 기타,한강,한강,한강본류,500톤 미만 50톤 이상,한강서해,Ⅱ,0,3.8,16527,0,0.593,민간(대행),브니엘네이처(주),27,2018-07-03,2021-07-02,,0,0
광주광역시,서구,광주 제1,광주광역시 서구 치평동 천변우하로 79 ,600000,0,0,600000,596027.4,0,0,596027.4,539746.2,0,0,539746.2,132.9,2,79.6,6.8,147.5,2.8,37.877,10.986,3.992,0.118,126153,33,98.5,78023.9,"표준활성슬러지법,NPR",,817.9,0,523.7,308.7,1991-06-07,1991-01-15,303953,자외선 ,영산강,영산강,영산강상류,500톤 이상(Ⅱ지역),영산강상류,Ⅲ,28.9,17233.3,53482165,4985.9,0.124,공기업,광주환경공단,25960.1,2002-11-01,2024-12-31,,62,0
광주광역시,서구,신용,용두동 752-17 ,45,0,0,45,70.7,0,0,70.7,70.7,0,0,70.7,391.5,4.1,138.6,8.8,426.4,8.2,40.343,9.67,10.526,1.448,132583,248,99,27.4,OAM,,0,0,0,0,2010-05-01,2010-05-01,1151,염소 자외선 오존 기타,영산강,영산강,영산강상류,50톤 미만,영산강상류,Ⅲ,0,7.9,34566,0,0.613,민간(대행),(주)케이엔씨,22,2020-01-01,2021-12-31,신용,1,0
광주광역시,서구,용두,광주광역시 서구 용두동 987-8 ,40,0,0,40,19.3,0,0,19.3,19.3,0,0,19.3,356.7,1.3,117.4,8.5,274.9,2.2,40.148,14.843,6.612,1.999,134500,25,99.6,6.9,APB-SBR,,0,0,0,0,2013-04-03,2013-05-01,1039,염소 자외선 오존 기타,영산강,영산강,영산강상류,50톤 미만,영산강상류,Ⅲ,0,6.1,26693,0,1.732,민간(대행),(주)케이엔씨,17,2020-01-01,2021-12-31,신용,0,0
광주광역시,남구,효천,광주광역시 남구 임암동 산50 ,16000,0,0,16000,8772.7,0,0,8772.7,8001.2,0,0,8001.2,217.1,0.8,126.8,3.7,205.8,1.1,51.994,5.781,5.28,0.1,188265,0,99.6,1896.9,"DMBR,반응조약품투입",DMBR 공법,0,0,0,0,2013-05-24,2013-05-24,65769,,영산강,대촌천,영산강상류,500톤 이상(Ⅲ지역),지석천,Ⅲ,2.9,1128.5,4787376,32.2,0.751,공기업,광주환경공단,2097.9,2013-05-24,2024-12-31,,14,0
광주광역시,남구,지석삼정지구,광주광역시 남구 칠석동 469,430,0,0,430,854.8,0,0,854.8,854.8,0,0,854.8,269,120.2,88,41.9,356.9,71.3,37.567,23.262,4.775,2.537,64555,26829,55.3,127.2,APB-SBR,,0,0,0,0,2014-05-16,2014-06-17,8318,염소 자외선 오존 기타,영산강,대촌천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,12.4,53946,0,0.083,민간(대행),(주)한미엔텍,24,2018-08-08,2020-08-07,승촌,0,0
광주광역시,남구,승촌지구,광주광역시 남구 승촌동 357,160,0,0,160,100.5,0,0,100.5,98.2,0,0,98.2,240.5,1,108.9,5.1,300.9,2.2,37.617,8.858,5.352,0.346,209691,11,99.6,24.1,APB-SBR,,0,0,0,0,2014-05-16,2014-06-17,4118,염소 자외선 오존 기타,영산강,대촌천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,9,39264,0,0.502,민간(대행),(주)한미엔텍,23,2018-08-08,2020-08-07,,2,0
광주광역시,남구,양과복수지구,광주광역시 남구 이장동 910,130,0,0,130,77,0,0,77,73.7,0,0,73.7,220.7,1.6,91.5,5.3,349.1,1.8,34.233,8.803,4.562,0.384,97836,885,99.3,16.9,FNR,,0,0,0,0,2014-05-16,2014-06-17,4084,염소 자외선 오존 기타,영산강,대촌천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,5.3,23144,0,0.394,민간(대행),(주)한미엔텍,22,2018-08-08,2020-08-07,승촌,0,0
광주광역시,남구,칠석도금지구,광주광역시 남구 도금동 459-24,120,0,0,120,84.8,0,0,84.8,81.8,0,0,81.8,277.1,1,96.3,4.9,355.8,1.5,39.436,8.302,5.143,0.338,193776,17,99.6,23.4,FNR,,0,0,0,0,2014-05-16,2014-06-17,2900,염소 자외선 오존 기타,영산강,대촌천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,5.8,25140,0,0.386,민간(대행),(주)한미엔텍,22,2018-08-08,2020-08-07,승촌,0,0
광주광역시,북구,망월동,광주광역시 북구 망월동 621번지,260,0,0,260,153,0,0,153,153,0,0,153,236,3.9,109,8.3,546,4.1,37.728,10.826,5.596,1.352,172408,268,98.3,35.5,FNR,,0,0,0,0,2014-04-11,2014-07-01,8104,염소 자외선 오존 기타,영산강,석곡천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,22.4,97623,0,0.801,민간(대행),(주)케이앤씨,10.2,2020-06-01,2023-05-31,,0,0
광주광역시,북구,주룡,운정동 241 ,110,0,0,110,59.7,0,0,59.7,59.7,0,0,59.7,24.1,1,29.9,5.1,139.1,2.1,14.314,10.753,1.646,0.926,28398,14,95.9,1.4,BRC,,0,0,0,0,2001-05-31,2001-05-31,150,염소 자외선 오존 기타,영산강,석곡천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,7.1,31143,0,0.655,민간(대행),(주)케이엔씨,10.2,2020-06-01,2023-05-31,망월,0,0
광주광역시,북구,청풍동,광주광역시 북구 청풍동 1064-1번지,100,0,0,100,83.9,0,0,83.9,83.9,0,0,83.9,173,1.7,56.1,7.7,87.7,1.7,33.276,18.158,3.791,1.832,75312,85,99,14.4,OAM,,0,0,0,0,2014-01-21,2014-04-30,2056,염소 자외선 오존 기타,영산강,석곡천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,16.9,73990,0,1.107,민간(대행),(주)케이엔씨,10.2,2020-06-01,2023-05-31,망월,0,0
광주광역시,북구,금곡,금곡동 17-7 ,80,0,0,80,62.3,0,0,62.3,62.3,0,0,62.3,158.7,2.4,57,7.5,66.9,3.6,33.457,16.022,4.056,1.803,240768,162,98.5,9.7,BRC,,0,0,0,0,2004-11-02,2004-11-02,495,염소 자외선 오존 기타,영산강,,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,5.4,23379,0,0.471,민간(대행),(주)케이엔씨,10.2,2020-06-01,2023-05-31,망월,0,0
광주광역시,북구,충효,광주광역시 북구 충효동 427-1 ,80,0,0,80,75.2,0,0,75.2,75.2,0,0,75.2,119.9,3.6,50.4,7.6,310.1,4,17.68,10.327,2.244,1.337,84276,111,97,8.7,BRC,,0,0,0,0,2016-06-01,2016-06-01,0,염소 자외선 오존 기타,영산강,석곡천,영산강하류,500톤 미만 50톤 이상,영산강하류,Ⅰb,0,7.2,31354,0,0.524,민간(대행),(주)케이엔씨,10.2,2020-06-01,2023-05-31,망월,0,0
광주광역시,북구,금곡동배제금정마을,광주광역시 북구 금곡동  952번지,60,0,0,60,62,0,0,62,62,0,0,62,144.4,2.1,50.1,7,62.9,2.8,27.935,14.473,3.526,1.776,186768,125,98.5,8.8,APB-SBR,,0,0,0,0,2013-07-22,2013-10-01,1053,염소 자외선 오존 기타,영산강,증암천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,11.6,50762,0,1.028,민간(대행),(주)케이엔씨,10.2,2020-06-01,2023-05-31,망월,0,0
광주광역시,북구,화암,화암동 427-1 ,60,0,0,60,54.6,0,0,54.6,54.6,0,0,54.6,199.7,1.3,57.5,5.6,405.2,2.9,19.216,9.844,2.423,0.985,46384,58,99.3,10.8,BRC,,0,0,0,0,2006-01-04,2006-01-04,300,염소 자외선 오존 기타,영산강,석곡천,영산강상류,500톤 미만 50톤 이상,영산강상류,Ⅲ,0,4,17680,0,0.408,민간(대행),(주)케이엔씨,10.2,2020-06-01,2023-05-31,망월,0,0
광주광역시,광산구,광주 제2,광주광역시 광산구 유계동 1098-7 ,120000,0,60000,60000,119271.5,0,0,119271.5,101359.6,0,0,101359.6,111,1,60,7.1,85.3,0.5,34.698,10.388,3.127,0.073,87410,4,99.1,13120,"표준활성슬러지법,MLE,약품응집침전",,0,0,587.9,178.8,1998-10-14,1998-10-14,128807,자외선 ,영산강,영산강,영산강상류,500톤 이상(Ⅱ지역),영산강상류,Ⅲ,16.9,3321.5,12047345,562.7,0.149,공기업,광주환경공단,6944,2002-11-01,,,0,0
